Date,Price,Open,High,Low,Change %
2010/7/7,1.5185,1.5151,1.5221,1.508,0.22%
2010/7/8,1.5164,1.5173,1.5243,1.5102,-0.14%
2010/7/9,1.5065,1.5162,1.5206,1.5051,-0.65%
2010/7/12,1.5022,1.5054,1.5087,1.4947,-0.29%
2010/7/13,1.5176,1.5028,1.5195,1.4965,1.03%
2010/7/14,1.5261,1.5184,1.5299,1.5174,0.56%
2010/7/15,1.5457,1.5265,1.5473,1.5236,1.28%
2010/7/16,1.5291,1.5442,1.5452,1.5279,-1.07%
2010/7/19,1.5225,1.5288,1.5354,1.5202,-0.43%
2010/7/20,1.5269,1.5225,1.5311,1.5152,0.29%
2010/7/21,1.5166,1.5273,1.5337,1.5126,-0.67%
2010/7/22,1.5254,1.5179,1.5299,1.515,0.58%
2010/7/23,1.5436,1.5253,1.5452,1.5253,1.19%
2010/7/26,1.5486,1.5419,1.5522,1.541,0.32%
2010/7/27,1.5591,1.5486,1.5603,1.5443,0.68%
2010/7/28,1.5592,1.5594,1.564,1.5545,0.01%
2010/7/29,1.5611,1.5589,1.5664,1.558,0.12%
2010/7/30,1.5684,1.5616,1.5724,1.5551,0.47%
2010/8/2,1.5894,1.5726,1.5909,1.5696,1.34%
2010/8/3,1.5949,1.589,1.5969,1.586,0.35%
2010/8/4,1.589,1.5949,1.597,1.5857,-0.37%
2010/8/5,1.5894,1.5888,1.5932,1.5821,0.03%
2010/8/6,1.5947,1.5888,1.6004,1.584,0.33%
2010/8/9,1.5902,1.5988,1.5998,1.5889,-0.28%
2010/8/10,1.5855,1.5903,1.5913,1.571,-0.30%
2010/8/11,1.5621,1.5851,1.5868,1.5613,-1.48%
2010/8/12,1.5568,1.5642,1.5718,1.5562,-0.34%
2010/8/13,1.5598,1.5575,1.5682,1.557,0.19%
2010/8/16,1.5663,1.558,1.5708,1.5535,0.42%
2010/8/17,1.5589,1.5653,1.5699,1.5551,-0.47%
2010/8/18,1.5602,1.5575,1.569,1.5497,0.08%
2010/8/19,1.5595,1.56,1.5674,1.5503,-0.04%
2010/8/20,1.5534,1.5595,1.56,1.5463,-0.39%
2010/8/23,1.5511,1.5545,1.5622,1.55,-0.15%
2010/8/24,1.5407,1.5493,1.5514,1.5371,-0.67%
2010/8/25,1.5462,1.5413,1.5472,1.5389,0.36%
2010/8/26,1.5532,1.5474,1.5599,1.5466,0.45%
2010/8/27,1.5522,1.5524,1.5541,1.5444,-0.06%
2010/8/30,1.5465,1.5536,1.5582,1.5456,-0.37%
2010/8/31,1.5351,1.5462,1.5479,1.5327,-0.74%
2010/9/1,1.5457,1.5353,1.5494,1.5337,0.69%
2010/9/2,1.5401,1.5448,1.5457,1.535,-0.36%
2010/9/3,1.5448,1.5393,1.5471,1.5389,0.31%
2010/9/6,1.5393,1.5442,1.5492,1.5347,-0.36%
2010/9/7,1.5362,1.5393,1.5425,1.5295,-0.20%
2010/9/8,1.5473,1.5359,1.5534,1.5343,0.72%
2010/9/9,1.5429,1.5473,1.5479,1.5375,-0.28%
2010/9/10,1.5351,1.5433,1.5469,1.5346,-0.51%
2010/9/13,1.5429,1.5357,1.5491,1.5355,0.51%
2010/9/14,1.5537,1.5427,1.5589,1.5347,0.70%
2010/9/15,1.5621,1.5535,1.5653,1.5448,0.54%
2010/9/16,1.5621,1.5627,1.565,1.5537,0.00%
2010/9/17,1.5629,1.5621,1.573,1.5596,0.05%
2010/9/20,1.5551,1.5661,1.5687,1.5537,-0.50%
2010/9/21,1.5611,1.5549,1.5646,1.5504,0.39%
2010/9/22,1.5661,1.5613,1.5718,1.5603,0.32%
2010/9/23,1.5675,1.5648,1.5744,1.5612,0.09%
2010/9/24,1.5821,1.5684,1.5846,1.564,0.93%
2010/9/27,1.5829,1.5824,1.5869,1.5787,0.05%
2010/9/28,1.58,1.581,1.5897,1.572,-0.18%
2010/9/29,1.5789,1.5802,1.5877,1.5762,-0.07%
2010/9/30,1.5713,1.5792,1.5924,1.5669,-0.48%
2010/10/1,1.5817,1.5712,1.5874,1.5705,0.66%
2010/10/4,1.5823,1.5806,1.5873,1.5751,0.04%
2010/10/5,1.5886,1.5827,1.5932,1.5772,0.40%
2010/10/6,1.5894,1.589,1.594,1.5834,0.05%
2010/10/7,1.5878,1.5888,1.6019,1.5829,-0.10%
2010/10/8,1.5966,1.5871,1.5968,1.5823,0.55%
2010/10/11,1.588,1.5962,1.5964,1.5868,-0.54%
2010/10/12,1.5808,1.5879,1.5918,1.5758,-0.45%
2010/10/13,1.5898,1.5805,1.5911,1.5774,0.57%
2010/10/14,1.601,1.5894,1.6069,1.5888,0.70%
2010/10/15,1.5993,1.6008,1.6107,1.5974,-0.11%
2010/10/18,1.59,1.5986,1.6005,1.5837,-0.58%
2010/10/19,1.5716,1.5896,1.5941,1.568,-1.16%
2010/10/20,1.5847,1.5694,1.588,1.5654,0.83%
2010/10/21,1.5708,1.584,1.585,1.5686,-0.88%
2010/10/22,1.5686,1.5711,1.5753,1.5655,-0.14%
2010/10/25,1.5733,1.5669,1.5774,1.5666,0.30%
2010/10/26,1.5842,1.5735,1.5898,1.5692,0.69%
2010/10/27,1.5774,1.5849,1.5866,1.573,-0.43%
2010/10/28,1.5943,1.5776,1.5978,1.5762,1.07%
2010/10/29,1.604,1.5938,1.6048,1.5878,0.61%
2010/11/1,1.6038,1.6046,1.6092,1.6008,-0.01%
2010/11/2,1.6044,1.6042,1.6082,1.5962,0.04%
2010/11/3,1.6098,1.6045,1.6167,1.6007,0.34%
2010/11/4,1.6265,1.6107,1.6301,1.6086,1.04%
2010/11/5,1.6179,1.6271,1.6295,1.6168,-0.53%
2010/11/8,1.614,1.6195,1.6212,1.6104,-0.24%
2010/11/9,1.5987,1.6137,1.6185,1.5952,-0.95%
2010/11/10,1.6124,1.5987,1.6138,1.596,0.86%
2010/11/11,1.6116,1.6123,1.6179,1.6082,-0.05%
2010/11/12,1.6136,1.612,1.6185,1.5987,0.12%
2010/11/15,1.6063,1.6151,1.6155,1.6042,-0.45%
2010/11/16,1.589,1.6056,1.6086,1.584,-1.08%
2010/11/17,1.5896,1.5885,1.595,1.5855,0.04%
2010/11/18,1.6046,1.5905,1.6056,1.5888,0.94%
2010/11/19,1.5986,1.604,1.6096,1.5937,-0.37%
2010/11/22,1.5959,1.5981,1.6087,1.5899,-0.17%
2010/11/23,1.578,1.5958,1.5966,1.5759,-1.12%
2010/11/24,1.5779,1.5777,1.5837,1.5741,-0.01%
2010/11/25,1.5762,1.5774,1.5795,1.5726,-0.11%
2010/11/26,1.5594,1.5762,1.5773,1.5578,-1.07%
2010/11/29,1.5575,1.5594,1.5648,1.5528,-0.12%
2010/11/30,1.5553,1.5574,1.5596,1.5484,-0.14%
2010/12/1,1.5629,1.5564,1.565,1.5549,0.49%
2010/12/2,1.5606,1.5623,1.5667,1.5511,-0.15%
2010/12/3,1.5779,1.5604,1.5787,1.5581,1.11%
2010/12/6,1.5711,1.5766,1.5775,1.5655,-0.43%
2010/12/7,1.5762,1.5716,1.5823,1.5703,0.32%
2010/12/8,1.5804,1.5762,1.5835,1.5667,0.27%
2010/12/9,1.577,1.5804,1.5842,1.5711,-0.22%
2010/12/10,1.5817,1.577,1.5863,1.5748,0.30%
2010/12/13,1.5857,1.5807,1.5897,1.5719,0.25%
2010/12/14,1.5787,1.5857,1.5911,1.5739,-0.44%
2010/12/15,1.5539,1.5783,1.5785,1.5532,-1.57%
2010/12/16,1.5635,1.5544,1.5636,1.554,0.62%
2010/12/17,1.5535,1.5631,1.5648,1.5454,-0.64%
2010/12/20,1.5511,1.5505,1.5577,1.5476,-0.15%
2010/12/21,1.5465,1.5509,1.5568,1.5436,-0.30%
2010/12/22,1.5387,1.5471,1.5495,1.5356,-0.50%
2010/12/23,1.5428,1.5385,1.5439,1.5373,0.27%
2010/12/24,1.5444,1.5431,1.5478,1.5417,0.10%
2010/12/27,1.542,1.5444,1.5458,1.537,-0.16%
2010/12/28,1.5383,1.5419,1.5513,1.5345,-0.24%
2010/12/29,1.5499,1.5377,1.552,1.5349,0.75%
2010/12/30,1.5421,1.5499,1.5537,1.5366,-0.50%
2010/12/31,1.5602,1.5427,1.5667,1.5425,1.17%
2011/1/3,1.5482,1.557,1.5585,1.5433,-0.77%
2011/1/4,1.5586,1.5485,1.5647,1.5454,0.67%
2011/1/5,1.5512,1.5586,1.5628,1.5451,-0.47%
2011/1/6,1.5466,1.552,1.5563,1.5449,-0.30%
2011/1/7,1.5558,1.5471,1.5581,1.541,0.59%
2011/1/10,1.5572,1.5524,1.5604,1.5476,0.09%
2011/1/11,1.5615,1.5572,1.5641,1.5513,0.28%
2011/1/12,1.577,1.5608,1.5781,1.558,0.99%
2011/1/13,1.5837,1.5764,1.5885,1.5719,0.42%
2011/1/14,1.5863,1.5835,1.589,1.5816,0.16%
2011/1/17,1.5892,1.5869,1.5957,1.5835,0.18%
2011/1/18,1.5957,1.5884,1.6059,1.5877,0.41%
2011/1/19,1.5993,1.5962,1.6039,1.5947,0.23%
2011/1/20,1.5913,1.5998,1.6012,1.584,-0.50%
2011/1/21,1.6002,1.5905,1.6018,1.5867,0.56%
2011/1/24,1.5997,1.5998,1.6016,1.5923,-0.03%
2011/1/25,1.5823,1.5987,1.6018,1.5751,-1.09%
2011/1/26,1.5901,1.5814,1.5911,1.577,0.49%
2011/1/27,1.5924,1.593,1.5993,1.588,0.14%
2011/1/28,1.5863,1.5936,1.5968,1.5825,-0.38%
2011/1/31,1.6015,1.5858,1.605,1.5822,0.96%
2011/2/1,1.6147,1.6016,1.6166,1.601,0.82%
2011/2/2,1.6187,1.6147,1.6231,1.6128,0.25%
2011/2/3,1.6139,1.6188,1.6279,1.6122,-0.30%
2011/2/4,1.6101,1.6147,1.6174,1.6037,-0.24%
2011/2/7,1.6111,1.6098,1.6187,1.609,0.06%
2011/2/8,1.6073,1.6107,1.6162,1.6027,-0.24%
2011/2/9,1.6103,1.6067,1.6126,1.6033,0.19%
2011/2/10,1.6094,1.6101,1.6138,1.6012,-0.06%
2011/2/11,1.6006,1.6094,1.6113,1.5964,-0.55%
2011/2/14,1.6038,1.5988,1.6079,1.5982,0.20%
2011/2/15,1.6124,1.6035,1.6172,1.6006,0.54%
2011/2/16,1.6092,1.6126,1.6187,1.5987,-0.20%
2011/2/17,1.6174,1.6096,1.6189,1.6077,0.51%
2011/2/18,1.6244,1.6176,1.6263,1.6151,0.43%
2011/2/21,1.6221,1.6261,1.6262,1.6205,-0.14%
2011/2/22,1.6134,1.6227,1.6229,1.6101,-0.54%
2011/2/23,1.621,1.6138,1.6271,1.6134,0.47%
2011/2/24,1.614,1.6212,1.6257,1.6086,-0.43%
2011/2/25,1.6119,1.614,1.6164,1.6032,-0.13%
2011/2/28,1.6258,1.6113,1.6277,1.6072,0.86%
2011/3/1,1.626,1.6259,1.6331,1.6251,0.01%
2011/3/2,1.6328,1.6263,1.6345,1.6216,0.42%
2011/3/3,1.6273,1.6326,1.6334,1.6252,-0.34%
2011/3/4,1.6275,1.6277,1.6307,1.6235,0.01%
2011/3/7,1.6202,1.6273,1.6344,1.6183,-0.45%
2011/3/8,1.616,1.6199,1.621,1.6124,-0.26%
2011/3/9,1.6202,1.6162,1.6244,1.6138,0.26%
2011/3/10,1.6054,1.6199,1.6217,1.6037,-0.91%
2011/3/11,1.6081,1.6058,1.6088,1.5977,0.17%
2011/3/14,1.6172,1.6084,1.62,1.6027,0.57%
2011/3/15,1.6075,1.6171,1.6186,1.5982,-0.60%
2011/3/16,1.6037,1.6087,1.6134,1.5987,-0.24%
2011/3/17,1.6141,1.5993,1.617,1.5983,0.65%
2011/3/18,1.6238,1.614,1.6257,1.6062,0.60%
2011/3/21,1.6313,1.6225,1.633,1.6204,0.46%
2011/3/22,1.6368,1.6305,1.6403,1.6292,0.34%
2011/3/23,1.6229,1.6374,1.6383,1.6218,-0.85%
2011/3/24,1.6119,1.6242,1.6269,1.6091,-0.68%
2011/3/25,1.6038,1.6118,1.6145,1.6008,-0.50%
2011/3/28,1.5992,1.6007,1.6039,1.5936,-0.29%
2011/3/29,1.6016,1.5989,1.6042,1.5941,0.15%
2011/3/30,1.6077,1.6009,1.6085,1.5979,0.38%
2011/3/31,1.6033,1.6079,1.6153,1.6016,-0.27%
2011/4/1,1.6113,1.6037,1.6134,1.5972,0.50%
2011/4/4,1.613,1.6109,1.6178,1.6105,0.11%
2011/4/5,1.6294,1.6125,1.6302,1.6092,1.02%
2011/4/6,1.6333,1.6294,1.6365,1.6257,0.24%
2011/4/7,1.632,1.6336,1.6344,1.6263,-0.08%
2011/4/8,1.6385,1.6324,1.6429,1.6315,0.40%
2011/4/11,1.6347,1.6378,1.6427,1.6313,-0.23%
2011/4/12,1.6254,1.6345,1.6355,1.6227,-0.57%
2011/4/13,1.6267,1.6261,1.6309,1.6237,0.08%
2011/4/14,1.6351,1.6269,1.6385,1.6254,0.52%
2011/4/15,1.6322,1.6349,1.6376,1.6292,-0.18%
2011/4/18,1.6267,1.6315,1.633,1.6166,-0.34%
2011/4/19,1.6317,1.6267,1.6336,1.6231,0.31%
2011/4/20,1.6404,1.6319,1.6427,1.6308,0.53%
2011/4/21,1.6518,1.6399,1.6601,1.6386,0.69%
2011/4/22,1.651,1.6513,1.657,1.6502,-0.05%
2011/4/25,1.6502,1.6521,1.6551,1.6465,-0.05%
2011/4/26,1.6482,1.6499,1.6534,1.6431,-0.12%
2011/4/27,1.6627,1.6484,1.6637,1.6434,0.88%
2011/4/28,1.6629,1.6629,1.6747,1.662,0.01%
2011/4/29,1.6704,1.6636,1.6724,1.6624,0.45%
2011/5/2,1.665,1.6711,1.6738,1.6635,-0.32%
2011/5/3,1.6482,1.6648,1.6663,1.6465,-1.01%
2011/5/4,1.6494,1.6483,1.6576,1.6453,0.07%
2011/5/5,1.6389,1.6495,1.6544,1.6358,-0.64%
2011/5/6,1.637,1.6395,1.6465,1.6355,-0.12%
2011/5/9,1.6396,1.6377,1.6407,1.627,0.16%
2011/5/10,1.6364,1.6391,1.6422,1.6316,-0.20%
2011/5/11,1.6351,1.6368,1.6519,1.6321,-0.08%
2011/5/12,1.629,1.6355,1.6382,1.6235,-0.37%
2011/5/13,1.6198,1.6289,1.631,1.6148,-0.56%
2011/5/16,1.6191,1.6178,1.6256,1.6159,-0.04%
2011/5/17,1.6246,1.6197,1.6305,1.6174,0.34%
2011/5/18,1.6168,1.625,1.629,1.6105,-0.48%
2011/5/19,1.6234,1.6168,1.6245,1.613,0.41%
2011/5/20,1.6229,1.6231,1.6305,1.6168,-0.03%
2011/5/23,1.6122,1.6223,1.6233,1.6086,-0.66%
2011/5/24,1.618,1.6121,1.621,1.6061,0.36%
2011/5/25,1.6272,1.6181,1.6296,1.6132,0.57%
2011/5/26,1.6399,1.6277,1.641,1.6273,0.78%
2011/5/27,1.6509,1.6391,1.6515,1.638,0.67%
2011/5/30,1.6473,1.6482,1.6515,1.645,-0.22%
2011/5/31,1.6451,1.6478,1.6548,1.6425,-0.13%
2011/6/1,1.633,1.645,1.6498,1.6324,-0.74%
2011/6/2,1.6376,1.6326,1.642,1.6305,0.28%
2011/6/3,1.6429,1.637,1.6441,1.6286,0.32%
2011/6/6,1.6355,1.6427,1.646,1.634,-0.45%
2011/6/7,1.6448,1.6357,1.6472,1.6324,0.57%
2011/6/8,1.6395,1.6439,1.6446,1.6347,-0.32%
2011/6/9,1.6369,1.6395,1.6468,1.6358,-0.16%
2011/6/10,1.6235,1.6372,1.6385,1.622,-0.82%
2011/6/13,1.638,1.6235,1.6391,1.6214,0.89%
2011/6/14,1.6378,1.6378,1.6442,1.6355,-0.01%
2011/6/15,1.6178,1.6376,1.6386,1.6168,-1.22%
2011/6/16,1.6162,1.6178,1.6229,1.6078,-0.10%
2011/6/17,1.6197,1.6174,1.6202,1.6094,0.22%
2011/6/20,1.6206,1.6164,1.6237,1.6109,0.06%
2011/6/21,1.6242,1.6204,1.6254,1.6166,0.22%
2011/6/22,1.6074,1.6239,1.6263,1.6061,-1.03%
2011/6/23,1.601,1.6069,1.6073,1.5939,-0.40%
2011/6/24,1.596,1.6016,1.6048,1.5951,-0.31%
2011/6/27,1.5989,1.5962,1.6012,1.5913,0.18%
2011/6/28,1.5998,1.5986,1.6046,1.5912,0.06%
2011/6/29,1.6065,1.5995,1.6075,1.597,0.42%
2011/6/30,1.6048,1.6063,1.6119,1.5972,-0.11%
2011/7/1,1.6077,1.6047,1.6098,1.599,0.18%
2011/7/4,1.6088,1.6065,1.6143,1.6054,0.07%
2011/7/5,1.6062,1.609,1.6129,1.599,-0.16%
2011/7/6,1.5998,1.6064,1.6092,1.5948,-0.40%
2011/7/7,1.5972,1.6004,1.6019,1.5947,-0.16%
2011/7/8,1.6059,1.5971,1.6079,1.5933,0.54%
2011/7/11,1.5909,1.6033,1.6042,1.5882,-0.93%
2011/7/12,1.5916,1.5906,1.595,1.5782,0.04%
2011/7/13,1.6126,1.5939,1.6144,1.5911,1.32%
2011/7/14,1.6147,1.6136,1.6193,1.6094,0.13%
2011/7/15,1.6136,1.6143,1.6176,1.6077,-0.07%
2011/7/18,1.6052,1.6115,1.6132,1.6004,-0.52%
2011/7/19,1.6134,1.6043,1.6178,1.6042,0.51%
2011/7/20,1.6155,1.6124,1.6168,1.6069,0.13%
2011/7/21,1.6313,1.6153,1.634,1.612,0.98%
2011/7/22,1.6303,1.6322,1.633,1.6265,-0.06%
2011/7/25,1.6275,1.633,1.6332,1.6261,-0.17%
2011/7/26,1.6416,1.6282,1.6431,1.6267,0.87%
2011/7/27,1.6333,1.6422,1.6441,1.6312,-0.51%
2011/7/28,1.6374,1.6332,1.6383,1.6294,0.25%
2011/7/29,1.6421,1.6371,1.6473,1.6261,0.29%
2011/8/1,1.6298,1.6395,1.6477,1.6239,-0.75%
2011/8/2,1.6291,1.6304,1.633,1.6224,-0.04%
2011/8/3,1.6433,1.6285,1.6436,1.6251,0.87%
2011/8/4,1.6268,1.6437,1.6441,1.6246,-1.00%
2011/8/5,1.6392,1.6262,1.6398,1.6229,0.76%
2011/8/8,1.6315,1.6469,1.6473,1.6298,-0.47%
2011/8/9,1.6315,1.6318,1.6412,1.6176,0.00%
2011/8/10,1.6133,1.633,1.6332,1.6123,-1.12%
2011/8/11,1.6242,1.6124,1.6242,1.6109,0.68%
2011/8/12,1.6278,1.6242,1.6314,1.6167,0.22%
2011/8/15,1.6392,1.6287,1.6411,1.6257,0.70%
2011/8/16,1.6452,1.6389,1.6479,1.6324,0.37%
2011/8/17,1.6542,1.6448,1.6591,1.6354,0.55%
2011/8/18,1.6517,1.6536,1.6554,1.642,-0.15%
2011/8/19,1.6462,1.6507,1.6621,1.6445,-0.33%
2011/8/22,1.6464,1.6477,1.6522,1.6436,0.01%
2011/8/23,1.6496,1.6462,1.6572,1.6454,0.19%
2011/8/24,1.6375,1.649,1.6535,1.6365,-0.73%
2011/8/25,1.6286,1.6364,1.6399,1.6262,-0.54%
2011/8/26,1.6372,1.6279,1.638,1.6208,0.53%
2011/8/29,1.641,1.6327,1.6457,1.6327,0.23%
2011/8/30,1.6305,1.6414,1.6421,1.6256,-0.64%
2011/8/31,1.6254,1.6302,1.6335,1.6231,-0.31%
2011/9/1,1.6181,1.624,1.6258,1.613,-0.45%
2011/9/2,1.6218,1.6183,1.6255,1.6173,0.23%
2011/9/5,1.6114,1.6156,1.6188,1.6062,-0.64%
2011/9/6,1.5943,1.6115,1.6181,1.5924,-1.06%
2011/9/7,1.5991,1.5943,1.604,1.592,0.30%
2011/9/8,1.5958,1.5988,1.6085,1.5914,-0.21%
2011/9/9,1.5882,1.596,1.5993,1.5844,-0.48%
2011/9/12,1.586,1.5832,1.5887,1.5779,-0.14%
2011/9/13,1.5783,1.5859,1.5871,1.5762,-0.49%
2011/9/14,1.5766,1.5778,1.5816,1.5707,-0.11%
2011/9/15,1.5802,1.5764,1.5869,1.573,0.23%
2011/9/16,1.5789,1.5797,1.5844,1.5745,-0.08%
2011/9/19,1.5696,1.5729,1.5756,1.563,-0.59%
2011/9/20,1.5745,1.569,1.5749,1.5654,0.31%
2011/9/21,1.5493,1.5743,1.5744,1.5486,-1.60%
2011/9/22,1.5339,1.5511,1.5518,1.5328,-0.99%
2011/9/23,1.5467,1.5344,1.5491,1.5337,0.83%
2011/9/26,1.5566,1.5471,1.5572,1.5433,0.64%
2011/9/27,1.5634,1.5561,1.5706,1.5526,0.44%
2011/9/28,1.5577,1.5639,1.5679,1.5564,-0.36%
2011/9/29,1.5627,1.557,1.5717,1.5543,0.32%
2011/9/30,1.5585,1.5615,1.5667,1.5532,-0.27%
2011/10/3,1.5425,1.5574,1.5589,1.5421,-1.03%
2011/10/4,1.5484,1.5431,1.5497,1.5341,0.38%
2011/10/5,1.5471,1.548,1.5494,1.5394,-0.08%
2011/10/6,1.5438,1.5471,1.5503,1.5272,-0.21%
2011/10/7,1.556,1.5438,1.5646,1.5423,0.79%
2011/10/10,1.5662,1.556,1.569,1.5528,0.66%
2011/10/11,1.5588,1.5662,1.5665,1.5574,-0.47%
2011/10/12,1.5748,1.5594,1.5799,1.5543,1.03%
2011/10/13,1.5762,1.5747,1.5787,1.5667,0.09%
2011/10/14,1.5821,1.576,1.5854,1.5722,0.37%
2011/10/17,1.5743,1.582,1.5849,1.5729,-0.49%
2011/10/18,1.5707,1.5741,1.5823,1.5631,-0.23%
2011/10/19,1.5771,1.5709,1.5849,1.5699,0.41%
2011/10/20,1.5789,1.577,1.5804,1.568,0.11%
2011/10/21,1.5953,1.5795,1.5976,1.5755,1.04%
2011/10/24,1.5991,1.5947,1.601,1.5899,0.24%
2011/10/25,1.6,1.5994,1.6039,1.5957,0.06%
2011/10/26,1.597,1.6004,1.6042,1.5892,-0.19%
2011/10/27,1.6104,1.5959,1.6142,1.5954,0.84%
2011/10/28,1.6121,1.6098,1.6153,1.607,0.11%
2011/10/31,1.609,1.6126,1.6168,1.5966,-0.19%
2011/11/1,1.5947,1.608,1.6095,1.5891,-0.89%
2011/11/2,1.5947,1.5949,1.6048,1.5917,0.00%
2011/11/3,1.6063,1.5955,1.6071,1.5875,0.73%
2011/11/4,1.6031,1.6037,1.6065,1.5945,-0.20%
2011/11/7,1.6052,1.6071,1.608,1.5981,0.13%
2011/11/8,1.6093,1.6056,1.613,1.6034,0.26%
2011/11/9,1.5924,1.6097,1.612,1.5904,-1.05%
2011/11/10,1.5934,1.592,1.5985,1.5867,0.06%
2011/11/11,1.607,1.5931,1.6094,1.5895,0.85%
2011/11/14,1.5909,1.6082,1.609,1.588,-1.00%
2011/11/15,1.5814,1.5903,1.5932,1.5798,-0.60%
2011/11/16,1.573,1.5823,1.5829,1.573,-0.53%
2011/11/17,1.5751,1.5728,1.5812,1.569,0.13%
2011/11/18,1.5791,1.5755,1.589,1.5739,0.25%
2011/11/21,1.5646,1.5791,1.5798,1.5612,-0.92%
2011/11/22,1.564,1.5643,1.5692,1.5582,-0.04%
2011/11/23,1.5518,1.5633,1.5655,1.5494,-0.78%
2011/11/24,1.5494,1.5527,1.5567,1.5484,-0.15%
2011/11/25,1.5448,1.5492,1.552,1.5423,-0.30%
2011/11/28,1.5503,1.548,1.5595,1.5459,0.36%
2011/11/29,1.5615,1.5503,1.5657,1.5467,0.72%
2011/11/30,1.5696,1.5603,1.5782,1.5527,0.52%
2011/12/1,1.5694,1.5697,1.5756,1.5636,-0.01%
2011/12/2,1.5594,1.5687,1.5723,1.5576,-0.64%
2011/12/5,1.5652,1.5632,1.5715,1.5587,0.37%
2011/12/6,1.5595,1.5641,1.5667,1.5562,-0.36%
2011/12/7,1.5711,1.5599,1.5723,1.5594,0.74%
2011/12/8,1.564,1.5709,1.5771,1.561,-0.45%
2011/12/9,1.566,1.563,1.5735,1.5584,0.13%
2011/12/12,1.5586,1.5653,1.5658,1.5535,-0.47%
2011/12/13,1.548,1.5583,1.5631,1.5452,-0.68%
2011/12/14,1.5467,1.548,1.5532,1.5408,-0.08%
2011/12/15,1.5509,1.5467,1.5532,1.5434,0.27%
2011/12/16,1.552,1.5511,1.5557,1.5482,0.07%
2011/12/19,1.5499,1.5543,1.5545,1.5464,-0.14%
2011/12/20,1.5656,1.5506,1.5704,1.5495,1.01%
2011/12/21,1.5675,1.5662,1.5776,1.5649,0.12%
2011/12/22,1.5675,1.5674,1.573,1.5651,0.00%
2011/12/23,1.5591,1.5675,1.5709,1.5589,-0.54%
2011/12/26,1.5629,1.5598,1.5648,1.5591,0.24%
2011/12/27,1.5666,1.563,1.568,1.5595,0.24%
2011/12/28,1.5452,1.5669,1.5692,1.5446,-1.37%
2011/12/29,1.5415,1.5454,1.5477,1.5362,-0.24%
2011/12/30,1.5537,1.5412,1.5574,1.5402,0.79%
2012/1/2,1.5503,1.5501,1.5547,1.5469,-0.22%
2012/1/3,1.5647,1.5512,1.5671,1.5506,0.93%
2012/1/4,1.5616,1.5648,1.5669,1.558,-0.20%
2012/1/5,1.5484,1.5619,1.5631,1.5467,-0.85%
2012/1/6,1.5434,1.5492,1.5527,1.5375,-0.32%
2012/1/9,1.5457,1.5417,1.5469,1.5394,0.15%
2012/1/10,1.5481,1.546,1.5502,1.5447,0.16%
2012/1/11,1.5319,1.5483,1.5491,1.5309,-1.05%
2012/1/12,1.5341,1.5327,1.5369,1.5279,0.14%
2012/1/13,1.5319,1.5339,1.541,1.5235,-0.14%
2012/1/16,1.5322,1.5282,1.5354,1.5278,0.02%
2012/1/17,1.5339,1.5324,1.5406,1.5311,0.11%
2012/1/18,1.5431,1.5333,1.5442,1.5328,0.60%
2012/1/19,1.549,1.5434,1.5493,1.5414,0.38%
2012/1/20,1.5571,1.5489,1.5572,1.5449,0.52%
2012/1/23,1.5573,1.5551,1.5603,1.5516,0.01%
2012/1/24,1.5615,1.5573,1.5621,1.5533,0.27%
2012/1/25,1.5663,1.5622,1.568,1.5533,0.31%
2012/1/26,1.5684,1.5655,1.5734,1.5648,0.13%
2012/1/27,1.5734,1.5688,1.5741,1.564,0.32%
2012/1/30,1.5703,1.572,1.5732,1.5654,-0.20%
2012/1/31,1.5758,1.5705,1.5797,1.5698,0.35%
2012/2/1,1.5829,1.5757,1.5883,1.5705,0.45%
2012/2/2,1.5808,1.5833,1.5859,1.5793,-0.13%
2012/2/3,1.5813,1.5808,1.5861,1.575,0.03%
2012/2/6,1.5825,1.5816,1.584,1.573,0.08%
2012/2/7,1.5904,1.5825,1.5906,1.5787,0.50%
2012/2/8,1.5817,1.5897,1.5929,1.5795,-0.55%
2012/2/9,1.5817,1.5818,1.5885,1.5791,0.00%
2012/2/10,1.5739,1.5814,1.585,1.573,-0.49%
2012/2/13,1.5768,1.5776,1.5829,1.5758,0.18%
2012/2/14,1.5683,1.5768,1.5772,1.5644,-0.54%
2012/2/15,1.5698,1.5692,1.5737,1.567,0.10%
2012/2/16,1.5804,1.5693,1.5817,1.5655,0.68%
2012/2/17,1.5837,1.5797,1.5863,1.5787,0.21%
2012/2/20,1.5844,1.5849,1.5883,1.5836,0.04%
2012/2/21,1.5784,1.5852,1.5866,1.5771,-0.38%
2012/2/22,1.5666,1.5781,1.5815,1.5649,-0.75%
2012/2/23,1.5736,1.5665,1.574,1.5649,0.45%
2012/2/24,1.5888,1.5745,1.5901,1.572,0.97%
2012/2/27,1.5821,1.5885,1.5903,1.581,-0.42%
2012/2/28,1.5904,1.5824,1.591,1.5801,0.52%
2012/2/29,1.5917,1.5904,1.5991,1.5897,0.08%
2012/3/1,1.5954,1.5917,1.5977,1.5897,0.23%
2012/3/2,1.5837,1.5953,1.5967,1.5823,-0.73%
2012/3/5,1.5861,1.5838,1.5878,1.5787,0.15%
2012/3/6,1.5719,1.5865,1.5883,1.5695,-0.90%
2012/3/7,1.5743,1.5722,1.5759,1.5697,0.15%
