date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value
736229,535592001.9076,523823930.1969,800623791.9993,519632371.3312,538548283.2316,512731937.8824,547290241.3774,487243196.1327,550329974.3531,500689934.4769,484673784.7931
736230,537637075.4958,525834399.7323,803297596.8764,521459664.7781,540479452.3605,515899223.6109,547655084.3601,489299191.7842,552349749.8453,500717165.56,488065672.5481
736231,538704782.8358,526728114.6455,804258899.5308,522561057.6028,541612005.2588,516664031.2834,548134391.7328,490218715.0472,553394456.0183,501934970.1982,488021536.6379
736232,539159431.8966,527187028.3994,805994081.3298,523174735.4721,542226979.9779,518029107.9127,548926896.2406,490643566.3006,553834058.0378,502197393.7772,488007859.2217
736235,540414161.3406,528442657.7685,807526412.6663,524202885.8435,543444573.068,519626517.6579,548980040.4065,491944739.3714,555103718.6371,502492305.1273,490641502.8724
736236,539630950.1996,527751010.0934,807458729.9989,523577396.2439,542863370.7936,518928828.292,549006261.1495,491199449.1156,554429957.8968,502388217.02,489719727.0304
736237,538158578.5364,526221380.3135,804835584.352,522189069.0787,541377928.1844,516204539.1705,548275397.3264,489671079.1992,553011181.0586,502194782.9762,487130288.7834
736238,538050114.8064,526299519.7501,805010315.9699,522285620.1912,541466762.853,517161855.883,549239848.8817,489516124.9408,553134791.6207,501576478.6033,486856186.3198
736239,537653670.7571,525931230.8207,805024741.2383,522009117.9783,541242855.0804,517254725.219,550143741.6085,488936782.6113,552783487.5002,501561120.9461,484516987.505
736242,535570813.8246,524099438.422,802692866.6707,520254102.5803,539385074.0268,515543402.5339,550990336.576,486865405.7206,550825286.0011,500194079.8287,481043676.0099
736243,537464509.6411,525958679.326,804627286.3557,522201150.4764,541570581.9589,517634113.2747,552679113.288,488460414.1923,552743404.0563,502605321.9473,481212967.3921
736244,533538782.2678,522159376.1778,797677760.5049,518350053.6659,537487770.1736,512111077.7368,551327347.8874,484788456.4398,548713397.9711,499764752.0971,477409135.7651
736245,533074279.0057,521853829.088,797879763.827,517974703.3677,537410484.6928,511020183.3364,552265396.2795,484309360.7258,548394544.8702,500488534.3161,476774990.8202
736246,531673214.7489,520557975.7641,794273260.6359,516608046.2303,536346235.8856,507722668.2318,551614295.9257,482975950.5446,547009761.6219,501298201.8374,475406550.1791
736249,531627569.743,520461913.3298,794304369.7435,516524868.5824,536076628.9361,507240040.7004,551429267.5945,482853697.3059,546915296.5073,501626036.9976,475240774.4957
736250,528629210.897,517400056.8603,787387546.3643,513491606.2423,532554948.4974,505010720.3385,544790763.2989,480365069.0879,543532193.895,497151901.7388,473617052.3575
736251,529273182.2741,518247023.9546,787912498.4325,513859246.0517,534781785.3478,503679353.0304,548279331.3609,480690400.3852,544407584.2909,499987009.4263,473535886.7934
736252,529845032.9819,518864612.0536,793865176.5475,514576262.5344,535446978.8824,502570795.8764,551678860.1756,481056198.4795,545152612.5234,503161777.7187,473754612.5669
736253,527218932.1076,516222760.4201,786541150.539,512152977.9662,532450486.5964,500226973.1257,548391663.8729,478565766.5236,542484791.4147,500770302.5867,471993506.8006
736256,523670355.1826,512723868.3619,779692047.0461,508500914.0293,528271460.0691,496462197.6747,542527824.0336,475522564.464,538865731.3816,497209468.7244,469110604.5121
736257,522694770.9956,511799489.0372,773782070.3296,507434140.1782,527166793.8324,495352390.0886,541650422.8547,474579251.3491,537818191.9025,496355569.399,468760405.0615
736258,519559447.0196,508697199.1878,769214909.7519,504322755.941,523737059.1909,492122256.3101,535631062.3144,471995154.6709,534503382.3547,493235022.6907,466361115.6126
736259,520784946.772,509756364.9784,770136322.6138,505629846.8679,524196975.8325,493488982.5951,539013435.3089,472720271.9489,536035410.443,494634726.7479,466899073.5666
736260,520405226.4394,509262435.0266,774683262.2431,505292252.4209,523335832.5532,492984924.3533,538874863.9851,472402212.6938,535727927.6587,493890975.5466,466187038.9256
736263,520723418.8855,509607263.1132,775202859.6694,505542461.5249,523839227.1809,493098194.6945,539774206.1477,472702225.2229,535853760.6454,494351714.339,466620809.8388
736264,519266195.4073,508137104.2734,770076965.6134,504048721.2206,522315653.4652,491598645.3708,537896793.1827,471386034.4998,534431733.2786,492574505.7461,465278193.5551
736265,519375519.5744,508189234.9104,769926281.0397,504401969.399,522416735.4078,492025651.6281,537125133.1602,471516051.6085,535157612.7579,492498792.9811,465575492.3891
736266,518739981.0518,507664960.2197,766932789.0939,503731811.5947,521939027.4048,491786966.6341,536518075.393,471209355.8393,534563849.7573,491868423.4133,464719028.2263
736267,518776322.5195,507785695.3235,767084619.6768,504051144.038,522281395.7368,492061187.6779,536906986.5468,471314589.2006,534709753.4732,492160167.9937,464824754.4383
736270,518869205.6349,507889302.1166,766858393.5567,504092335.3019,522461875.9588,491943993.2907,537278874.0198,471442563.55,535033582.0658,492267531.0368,464934919.3072
736271,523273645.0541,512314976.708,772779863.853,508739560.4527,527119861.5408,497704613.7613,542377503.2971,475088042.5297,539686046.2976,496742067.8305,468485047.2578
736272,522172996.3203,511161075.1308,772132614.3842,507192045.6924,526598457.7276,496231885.9302,541124082.4412,473724265.8076,538394554.7405,495149426.8549,467937542.5696
736273,519786312.1479,508901666.1086,767828592.0211,504663036.4216,524381845.7727,493931323.7331,538317139.0679,471688921.841,535992372.4177,492601520.96,465892963.0827
736274,518053737.2775,507131024.5643,764760956.0472,502609189.6078,523092214.2455,492617501.8487,534740498.1733,469831764.74,534141861.22,490865549.2049,464925268.2403
736277,513920815.4684,503141827.4398,758471351.6602,498143176.9083,519625905.8279,488676845.9927,530495132.7231,466211659.3665,529803530.2281,486800504.3556,461523831.6517
736278,514397528.4878,503602515.552,758903697.5682,498132378.6972,519900084.4055,488628529.1098,530753514.7081,466697696.067,530309173.5674,487132470.215,461663786.6164
736279,513107327.8725,502330097.4522,757704847.4229,497217481.9985,518606590.1757,487566958.5944,529410743.4201,465423465.293,529086566.6794,485801361.338,460438861.0837
736280,509421266.3665,498616196.8811,753395088.8602,493283131.7203,514662182.9106,482811565.2133,525293436.6061,462165375.4644,525211875.7879,482076959.4051,457107496.5962
736281,509910245.4459,498985293.3858,753353147.9721,492382225.9788,515242371.5577,481464174.9097,525986705.7643,462663129.7377,525561844.8397,482700375.2183,457955293.4149
736284,511182491.2239,500256255.1058,754848035.7698,493339692.7769,516803342.5135,482429566.095,527671303.4856,463984060.1454,526813151.7578,483983264.9821,459574788.1679
736285,511859845.3938,500902356.23,755741244.9652,494100574.3472,517403314.8247,483149188.9764,528323126.0537,464668278.324,527578795.4705,484657708.193,460247275.4616
736286,511481087.1424,500507150.9448,755157963.1705,493466874.992,517312698.8343,482359638.248,528258167.319,464372310.2677,527296352.4813,484203227.8156,459706582.521
736287,509249173.7777,498505839.9426,753490337.1899,493287241.8601,515457777.2556,482122492.6724,526489874.7877,462272608.3625,525338276.1491,481872919.3332,457208885.7567
736288,510877691.0138,500127673.7386,754129670.3889,494594543.7379,517210432.0365,483973224.6025,528659683.9447,463866268.2595,526994485.8154,483478749.6094,458787155.8708
736291,510575336.7228,499761256.0174,752309211.5502,494121279.9105,516786845.8064,483544630.3487,527736751.1735,463784851.7499,526537335.8665,483275037.4221,458644171.1107
736292,510783482.7672,500050090.501,756094254.1912,495345390.1893,517190574.6795,484481976.348,528820182.4467,463899898.2299,526775349.6066,483347711.1019,458616401.3203
736293,510996362.1204,500174368.6823,757918659.4374,495835335.3095,517640236.5446,484722421.224,529073011.8983,464198638.6847,526879446.4646,483638590.5859,458864089.5774
736294,511103660.9576,500274972.817,757044623.2294,496198810.6139,517568737.1982,485122072.8566,529142416.9356,464361681.2341,526894652.7833,483758584.266,459001198.0007
736295,509907545.059,499046716.0822,751004745.8092,495154742.5552,516284093.8509,483963641.8049,527273126.7323,463602911.1435,526155345.3726,482861900.7187,458026565.2793
736298,509444825.8136,498534137.2911,750457587.4206,494096819.9023,515806043.5808,482668183.813,526548349.8734,464062424.2597,525702300.0029,482340038.0666,457755168.0331
736299,508612888.0478,497778532.2033,752931741.4098,493432928.8625,515043222.2855,481964955.0458,525325814.284,463329745.3351,524620311.2357,481490077.1901,456863879.7161
736300,508457619.1837,497536224.6722,751845719.7784,492789743.4206,514649313.7788,481382965.5607,524286179.2169,462910252.7818,525057987.4033,481256503.3439,456741628.1016
736301,503287058.7257,492684615.2142,747711306.9107,488038242.5583,510207683.7186,477135270.3129,519057490.495,457517833.8596,519821358.6742,476044710.1103,451329402.3133
736302,503448282.6234,492759244.3944,747720496.3991,487725596.1046,510435304.3015,477067192.4998,519061598.303,457859145.2236,520979175.4219,475941685.8734,451841780.9198
736305,503754076.7406,492902035.8918,748673247.2855,488178633.9619,510969910.9922,478407566.5703,518705502.2136,457914103.2757,521053762.5767,476054215.8791,452725980.1378
736306,502872896.3111,492119821.4835,743131080.2885,487890719.3835,510064393.2388,477843161.7816,517946045.3656,457030473.2756,520284930.7942,475422346.668,451831992.0962
736307,501746682.5899,491126657.3812,740657581.6743,486560801.6196,509011710.7726,476551323.7487,517489540.6054,456233544.5798,519145580.6364,474415885.617,449870836.9434
736308,501265653.9235,490641252.4075,741236843.3053,486034006.721,508896616.5153,475900992.3592,516514662.634,455990653.859,517847068.186,473751756.9748,450032238.3269
736309,502688749.4439,491978677.3305,739507725.5767,488775731.0882,510914770.5889,477457442.8673,518155301.4338,456651204.9971,520666243.0833,475146875.199,451111498.5244
736312,502175641.2625,491486615.2043,737108876.1304,488046670.5264,510542051.6898,477545357.6336,517718863.3532,456114763.5498,519104367.7945,474499934.9893,450644498.5625
736313,499884850.8844,489244522.3126,735880389.8021,485712836.9814,508144278.4917,475419315.3696,515614681.7429,453985391.9896,515008228.82,472385156.4706,448789757.2503
736314,499382452.2494,488730379.9246,734730236.9207,484820093.8167,507589824.4973,474401001.0808,515229763.5054,453563286.8933,514307696.7326,472127620.1181,448370565.1145
736315,500264143.4251,489518551.6179,735773100.1377,486559370.1458,508313051.6661,474594267.877,516587139.7036,454547890.6448,518128183.2724,472820324.6867,449718459.523
736316,498919547.5103,488221329.6078,735948687.2038,485078213.6621,507044376.9985,473405553.9877,515222244.0951,453567341.2176,515842004.2611,472321423.6161,448230727.622
736319,499522238.5813,488435787.842,736102695.7423,485358075.8805,507580613.8288,474054508.9443,516082798.2859,454106992.5755,516376133.1038,472845127.5215,448135051.2839
736320,498962160.9288,487969787.9825,735841845.3668,484159379.6707,507137211.9616,473662875.0936,515230343.5527,453671069.8285,515238304.7192,472335025.0365,447344595.0995
736321,497498274.1093,486581862.4643,733750977.6631,482469449.7776,505390417.5512,471578887.8393,513582466.8116,452423158.911,513326524.3683,470796941.4796,446277702.7142
736322,497933588.1592,487062928.9355,734351729.7534,482476235.4237,505984544.7159,471205328.9291,514046164.6535,452782802.4098,513656404.5479,472083248.1946,446388980.6656
736323,497805223.2663,486934855.4219,734192713.8277,482324809.0163,505817722.175,471427130.7175,513749134.081,452701626.2444,513416289.0751,471669366.8686,446238023.6918
736326,497560818.5182,486725525.9193,734350742.9819,481622395.2895,505651433.5462,471092346.2894,513282533.1501,452785424.7508,513082640.1908,471689511.3536,446038376.8287
736327,497390112.3096,486495986.7927,734759123.8924,481553355.5696,505394534.5716,470328490.9674,513012012.0824,452580014.6878,513308924.161,471661632.1467,446180431.0648
736328,497744646.6145,486582038.2793,734992659.2116,482006646.8643,505632295.8325,470169142.2858,512604011.5546,452696125.3276,514503028.115,471915082.0861,446402523.2341
736329,497407386.3029,486237187.492,734447899.6256,481702318.9728,505066041.6087,470184488.2383,512175595.1303,452330620.406,512946897.8495,471679119.6836,446620796.8605
736330,497437093.5033,486240498.5941,734446002.0286,481671984.5392,504994441.0289,469988105.1161,512194236.4113,452371442.8564,513061243.7859,471743779.2573,446722171.51
736333,497320182.841,486000800.4734,731928068.1719,482066484.5199,504876655.5901,470057140.3524,511738517.936,452132650.8676,514890515.8724,470636170.2367,446738636.9095
736334,497396348.0254,486153888.904,731710772.3812,482478716.0026,504827787.9588,469263708.7479,512014380.7444,452277679.9007,515041868.1159,470894973.5114,447259541.1901
736335,499535651.8729,488100990.3095,738473731.466,484493675.7255,506856818.2222,471874777.1639,513614253.7388,454342509.3365,518197230.1882,471953219.7857,449123223.3462
736336,499641211.1225,488293914.4444,738722948.5612,484162886.6132,507372574.206,472326023.4468,512669418.2346,454173265.9322,518317260.8363,471773497.2203,448514722.3588
736337,503331324.1348,491894681.6941,741713370.618,487888332.7655,510987284.9767,475404414.8118,516911893.5117,457116264.2326,522016682.9182,475252901.9919,452086431.261
736340,502257951.9065,490756428.9722,740758917.9878,486658315.8865,509614074.4637,474410362.9392,515552447.6443,456137437.7872,520952048.0465,474296158.5512,451529394.7823
736341,503778515.1578,492249869.9557,745045826.6054,488293917.3207,511595473.9791,476018524.4611,517317986.3414,457649677.5682,522409932.8576,475490723.3218,452927407.7123
736342,503415836.9151,492055115.0031,741617761.2221,487928069.2748,511325584.4359,475479874.0146,516718673.2667,457366994.1145,522069789.0202,475470713.9889,452624859.5833
736343,503341172.9382,492002560.4828,743044445.0805,488005427.4314,512236652.0642,475043909.0676,517270226.753,457296125.9409,522034982.3681,475711785.3834,452460185.8254
